[33m¢i[0m,ùÞ,ùß,ùÝ,ùø,ùà,®È,À],¨¾,ªZ,¥«,³õ,¹D,¨ã,°s,§a,»È,¦æ,¶l,§½,[1;46m£W[0m,[1;46m¡D[0m,[1;36m¢~[0m,[1;36m¢¡[0m,[1;36m¢¢[0m,[1;36m¢£[0m,[1;36m¢w[0m,[1;36m¢x[0m,¡³,¡D,¡D,¡D,¡D,¡D,¡D,¡D,¡D,¡D,¡@,¡@,[32mªL[0m,¡@,¡@,[32mªL[0m,[32mªL[0m,¡@,¡@,¡D,¡D,¡D,¢w,¢x,¢z,¢{,¢|,¢},¡@
Àð,Äæ,Äæ,Äæ,Äæ,Äæ,®È,À],¨¾,ªZ,¥«,³õ,¹D,¨ã,°s,§a,»È,¦æ,¶l,§½,¼Q¤ô¦À,¼Q¤ô¦À,¤ô¦ÀÃä,¤ô¦ÀÃä,¤ô¦ÀÃä,¤ô¦ÀÃä,¤ô¦ÀÃä,¤ô¦ÀÃä,¤ô¤«,±öÀsÂí¤jªù,ªù®x,¥Á¦vªù¤f,¶l§½¤jªù,»È¦æ¤jªù,°s§a¤J¤f,°Ó©±¤J¤f,ÁA±æ¶ð,Äµ½Ã«Ç,«Ñ¹D,¶À±ö¤½¶é,¶À±ö¤½¶é,Às¬u¼s³õ,®x°|,®x°|,«á°|,¤p¼s³õ,±öÀsÂí,¶E©Ò¤J¤f,­Ü®w,®ÈÀ]¤jªù,¢w,¢x,¢z,¢{,¢|,¢},¡@
0,0,0,0,0,0,0,0,0,0	,0,0,0,0,0,0,0,0,0,29	,29,0,0,0,0,0,0,0,0,0,	0,0,0,0,0,0,0,0,0,0
0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,51,37,46,46,51,56,51,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,0
0,38,52,53,38,52,50,53,38,52,53,38,52,50,53,38,38,54,55,41,41,54,36,55,41,41,38,38,38,38,52,50,50,53,38,52,47,53,38,0
0,38,51,31,38,54,31,55,38,31,51,38,51,56,54,53,41,41,41,41,41,41,41,41,41,52,50,53,38,38,51,56,56,51,38,54,50,55,38,0
0,38,54,55,45,45,45,45,45,54,55,38,51,9,56,35,41,22,26,26,26,26,23,41,52,55,6,51,38,38,48,56,56,51,38,38,38,38,38,0
0,38,38,38,45,45,28,45,45,38,38,38,51,56,56,51,41,27,21,20,20,21,27,41,49,56,56,51,38,38,51,56,56,51,38,52,50,53,38,0
0,38,52,53,45,45,45,45,45,52,53,38,51,8,56,35,41,27,21,20,20,21,27,41,54,53,7,51,38,38,51,56,56,51,38,51,18,51,38,0
0,38,51,31,38,52,31,53,38,31,51,38,51,56,52,55,41,27,21,21,21,21,27,41,41,54,50,55,38,38,51,56,56,51,38,32,56,51,38,0
0,38,54,55,38,54,50,55,38,54,55,38,54,50,55,41,41,24,26,26,26,26,25,41,41,41,41,41,41,41,54,50,50,55,38,51,19,51,38,0
0,38,38,38,38,38,38,38,38,38,38,38,38,38,41,41,41,41,41,41,41,41,41,41,41,41,41,46,46,46,46,46,46,46,46,54,50,55,38,0
0,1,1,1,1,1,1,39,1,2,38,52,50,53,41,41,41,41,41,41,41,41,41,52,34,53,41,41,41,46,46,46,46,46,46,38,38,38,38,0
0,40,40,40,40,39,39,39,39,4,38,51,10,54,53,41,41,52,35,53,41,41,52,55,56,54,53,41,41,3,1,1,1,52,50,50,50,53,38,0
0,40,40,40,40,39,39,39,39,4,38,51,56,56,35,38,52,55,56,54,53,38,51,14,56,15,51,38,38,4,43,43,42,51,56,56,56,51,38,0
0,40,40,40,39,39,39,39,39,4,38,51,11,52,55,38,51,12,56,13,51,38,54,50,50,50,55,38,38,4,42,42,42,51,56,56,56,51,38,0
0,40,40,40,39,39,39,39,39,4,38,54,50,55,38,38,54,50,50,50,55,38,38,38,38,38,38,38,38,42,42,42,42,30,56,56,56,51,38,0
0,39,40,40,40,39,39,39,39,4,38,38,38,38,38,38,38,38,38,38,38,38,52,50,50,50,53,38,38,4,42,42,42,51,56,56,52,55,38,0
0,39,39,40,39,39,39,39,39,5,1,1,1,1,39,1,1,1,1,1,2,38,51,16,17,56,33,38,38,4,43,43,42,51,56,56,51,44,38,0
0,40,39,39,39,40,40,39,39,39,39,39,39,39,39,39,39,39,39,39,4,38,54,50,50,50,55,38,38,5,1,1,1,54,50,50,55,44,38,0
0,40,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,39,39,39,4,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
