[44;1m¡Ë[0m,[32;42;1mªL[0m,¡¼,©Ð,[32m¡¼
®ü,ªL,³½§ø¥Û¸ô,©Ð«Î,ªL¸ô
00,00,00,00,01,02,01,01,01,01,01,01,01,01,00,00,00,00,00,00
00,00,00,00,01,02,01,01,01,01,04,04,04,01,00,00,00,00,00,00
00,00,00,00,01,02,02,01,01,01,01,04,01,01,00,00,00,00,00,00
00,00,00,00,01,01,02,02,02,02,04,04,01,01,00,00,00,00,00,00
00,00,00,01,01,01,01,02,01,01,01,01,01,01,00,00,00,00,00,00
00,00,00,01,01,01,01,02,01,01,01,01,01,01,00,00,00,00,00,00
00,00,02,02,02,02,02,02,02,02,02,03,01,01,00,00,00,00,00,00
00,00,00,01,01,01,01,02,01,01,01,01,01,01,00,00,00,00,00,00
00,00,00,00,00,00,01,02,01,01,01,01,01,01,00,00,00,00,00,00
00,00,00,01,01,01,01,02,01,03,01,01,01,01,00,00,00,00,00,00
00,00,00,01,01,01,03,02,02,02,01,01,01,01,00,00,00,00,00,00
00,00,00,01,01,01,01,01,01,01,01,01,01,01,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
