[34m¢i[0m,¡´,[1;35m¢~[1;36m,[1;35m¢w,[1;35m¢¡[0m,[1;33m¡k[0m,[1;33m¡k[0m,[1;36m¡f[0m,[1;36m¡g[0m,[1;36m¡e[0m,¡@,¡@,¡@,¡@,¡@,¡@,¡@,¡@,¡@,¡@,¡@,¡¯,¡¯,[32mªL[0m,¡D,¡@,¡¯,¡@,¡¯,¡@,¡¯,¡@,¡¯,¡@,¡¯,¡¼
Àð,¬W,»R¥x,»R¥x,»R¥x,®M©Ð,ª×«Ç,ÂdÂi,ÂdÂi,ÂdÂi,®ÈÀ]¤jÆU,¸õ°D¥«³õ,ªZ¾¹©±,¨¾¨ã©±,°s§a,«ÈÆU,ª×«Ç,¼p©Ð,Àxª««Ç,ÁA±æ¶ð,Äµ½Ã«Ç,ÁA±æ¶ð,¥ÈÃö,¾ð¤W,¼Ó±è¶¡,­Ü®w,­Ü®w,»È¦æ,»È¦æ,¶l§½,¶l§½,¶E©Ò,¶E©Ò,¹D¨ã©±,Äµ½Ã«Ç,¼p©Ð
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,0,0,19,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,17,0,0,6,15,17,0,0,17,0,12,12,12,0,0,20,0,0,0,0,21,0,0,0,0,0,0,0,25,25,25,25,0,0,32,0,0,0
0,0,15,22,0,0,22,0,0,22,15,0,7,12,12,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,25,1,25,0,31,31,31,0,0
0,0,6,0,0,0,0,0,0,0,6,0,12,12,12,22,0,0,0,0,0,0,0,0,0,10,10,10,0,0,26,25,25,25,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,10,9,0,0,0,25,25,25,0,29,29,29,0,0
0,0,17,0,0,0,0,0,0,0,17,0,13,13,13,22,0,0,0,0,0,0,0,0,0,10,10,10,0,0,25,25,25,25,0,0,29,29,0,0
0,0,15,22,0,0,22,0,0,22,15,0,7,13,13,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,25,25,1,25,0,30,29,29,0,0
0,0,6,0,0,17,15,6,0,0,6,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,0,0,29,29,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29,0,0
0,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,23,23,23,0,0,0,0,0,0,11,11,11,0,0,0,0,22,0,0,0,14,14,14,14,9,0,0,0,0,0,0,17,15,15,0,18,0,0
0,23,23,23,23,0,0,0,0,0,0,7,11,11,22,0,33,33,33,33,33,0,14,14,14,14,9,0,0,0,23,23,0,17,15,15,15,18,0,0
0,23,23,23,0,0,0,0,0,0,0,11,11,11,0,0,33,33,33,33,33,0,14,2,3,4,35,0,0,0,0,0,0,0,15,15,0,18,0,0
0,23,23,23,0,0,0,0,0,0,0,11,11,11,0,0,33,33,8,33,33,0,0,0,0,0,0,0,0,0,0,0,0,22,15,15,0,18,0,0
0,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,27,0,0,0,0,0,0,0,0,0,15,0,0,0,0
0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,27,27,28,0,0,0,23,23,0,16,16,16,0,23,0,0
0,23,0,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,27,27,0,0,0,0,0,0,0,6,16,6,0,23,0,0
0,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
