[0m[32;42;1m´Ë[0m,¯«,·µ,[41;1m¡¼[0m,[44;1m¡\[0m,[31;41m¡½[37;40m,[44;1m¡Ë[0m,¥j,¼q,[42;1m«Î[0m,[1m¡¼[0m,[31;41;1m¡¼[0m,[31;44;1m||
[0m´Ë,¯«,·µ,Àð,ªe,¤ºÀð,´ò,¥j,¼q,¯}ÂÂ¤ì«Î,¤p®|,¤jªù,¤ì¾ô[0m
00,00,00,00,00,00,00,03,03,03,03,03,03,00,00,00,00,04,04,00,00,00,00,00,06,06,06,06,06,06,06,06,06,06,06,06,06,00,00,00
00,00,00,00,00,00,00,03,05,05,05,05,03,00,00,00,00,00,04,04,04,00,00,00,00,06,06,06,06,06,06,06,06,06,06,06,00,00,00,10
00,00,00,00,00,00,00,03,05,01,02,05,03,00,00,00,00,00,00,04,04,04,00,00,00,06,06,06,06,06,06,06,06,06,06,00,00,00,00,10
00,00,00,00,00,00,00,03,05,05,05,05,03,00,00,00,00,00,00,00,00,04,00,00,00,00,00,00,06,06,06,06,06,00,00,10,10,10,10,00
00,00,00,00,00,00,00,03,03,11,11,03,03,00,00,00,00,00,00,00,00,04,04,00,00,00,00,00,00,00,00,00,10,10,10,10,10,00,10,00
00,00,00,00,00,00,00,00,00,10,10,00,00,00,00,00,00,00,00,00,00,00,04,04,04,04,04,10,10,10,10,10,00,00,10,00,00,00,00,00
00,00,00,00,00,00,00,00,00,10,10,00,00,00,00,00,00,00,00,00,00,00,00,04,04,04,04,12,00,00,00,00,00,00,10,10,00,00,00,00
00,00,00,00,00,00,00,00,10,10,10,00,00,00,00,00,00,00,00,00,00,00,04,04,04,04,04,12,00,00,00,00,00,00,00,10,00,00,00,00
00,00,00,00,00,00,00,10,10,00,00,00,00,00,00,00,00,00,00,00,00,04,04,04,00,00,00,12,04,04,00,00,00,00,00,10,10,10,00,00
00,00,00,00,00,10,10,10,00,00,00,00,00,00,00,00,00,00,00,04,04,04,00,00,00,00,00,10,00,04,04,00,00,00,00,00,00,10,00,00
00,00,00,10,10,10,10,00,00,00,00,00,00,00,00,04,04,04,04,04,04,00,00,00,00,00,00,10,00,00,04,04,00,00,00,00,00,10,10,00
00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,04,04,04,00,10,10,10,10,10,10,10,10,10,00,00,00,04,04,00,00,00,00,00,10,00
04,04,10,10,04,04,00,00,00,00,00,00,04,04,04,04,04,00,10,10,00,00,00,00,00,10,10,00,00,00,00,00,04,04,00,00,00,00,10,10
04,04,12,04,04,04,04,00,00,00,00,04,04,04,04,00,00,10,10,00,00,00,00,00,00,00,10,00,00,00,00,00,00,04,04,00,00,00,00,10
00,00,10,00,00,00,04,04,00,00,04,04,04,00,00,00,10,10,00,03,03,03,03,03,00,00,10,00,00,00,00,00,00,04,04,04,00,00,00,10
00,00,10,00,00,00,00,04,04,04,04,00,00,00,00,00,10,10,00,03,05,05,05,03,00,00,10,00,00,00,00,00,00,00,04,04,00,00,00,10
00,10,10,10,10,00,00,00,00,04,04,00,00,00,00,00,00,10,10,11,05,07,05,03,00,00,10,10,00,00,00,00,00,00,04,04,00,00,00,10
00,10,06,06,10,10,00,00,00,04,04,04,04,00,00,00,00,00,00,11,05,08,05,03,00,00,10,10,00,00,00,00,00,00,00,04,00,00,00,10
00,10,06,06,06,06,10,10,00,00,00,00,04,00,00,00,00,00,00,03,05,05,05,03,00,00,10,10,10,10,10,10,10,10,10,04,04,00,00,10
00,10,06,06,06,06,06,10,00,00,00,00,04,00,00,00,00,00,00,03,03,03,03,03,00,00,00,10,00,00,00,00,00,10,10,04,04,00,00,10
00,10,06,06,06,06,06,10,00,00,00,00,04,00,00,00,00,00,00,00,00,00,00,00,00,00,00,10,00,00,06,00,00,00,10,00,04,04,00,10
00,10,10,06,06,06,06,10,10,10,10,10,12,10,00,00,10,00,00,00,00,00,00,00,00,00,00,10,00,06,06,06,06,00,10,10,04,04,00,09
00,10,10,06,06,06,06,10,00,00,00,00,04,10,10,10,10,00,00,00,00,00,00,00,00,00,10,10,00,06,06,06,06,06,00,10,00,04,04,00
00,00,00,10,06,06,10,10,00,00,00,00,04,00,00,10,10,10,00,00,00,00,00,00,00,00,10,00,00,06,06,06,06,06,06,10,10,00,04,00
00,00,00,10,10,06,10,00,00,00,00,00,04,00,00,00,00,10,10,00,00,00,00,00,00,10,10,00,00,06,06,06,06,06,06,10,10,00,04,04
00,00,00,00,10,10,00,00,00,00,00,04,04,00,00,00,00,00,10,10,10,00,00,00,10,10,00,00,00,00,06,06,06,06,00,00,10,10,00,04
00,00,00,00,00,00,00,00,00,00,00,04,04,00,00,00,00,00,00,00,10,10,10,10,10,10,00,00,00,00,00,00,06,00,00,00,00,00,00,00
00,00,00,00,00,00,00,04,04,00,00,04,04,04,04,04,04,00,00,00,00,10,00,04,04,04,04,04,00,00,00,00,00,04,04,04,04,00,00,00
04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,04,12,04,04,04,00,04,04,04,04,04,04,04,04,04,04,04,04,04,00
04,04,00,00,04,04,04,00,00,00,00,00,00,00,00,04,04,04,04,04,04,12,04,04,00,00,00,00,00,04,04,04,04,00,00,00,00,04,04,04
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,10,10,10,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
10,10,10,00,00,00,00,10,10,10,10,10,10,00,00,10,10,10,10,10,10,00,00,00,00,10,10,10,10,10,00,00,00,10,10,10,10,10,10,00
10,00,10,10,10,10,10,10,00,00,00,10,10,10,10,10,00,00,00,00,10,00,10,10,10,10,00,00,00,10,10,00,00,10,00,10,00,00,10,00
10,00,00,00,00,00,00,00,00,00,00,10,00,00,00,00,00,00,10,10,10,10,10,00,00,00,00,00,00,00,10,10,10,10,00,10,00,00,10,10
10,00,00,00,00,00,00,00,00,00,10,10,00,00,00,00,00,00,10,00,00,00,10,10,10,00,00,00,00,00,00,00,00,00,00,10,00,00,00,10
10,00,00,00,00,00,00,00,00,10,10,00,00,00,00,00,00,10,10,00,00,00,00,00,10,10,00,00,00,00,00,00,00,10,10,10,00,00,00,00
10,00,00,00,00,00,00,00,10,10,00,00,00,00,00,00,00,10,00,00,00,00,00,00,00,10,00,00,00,00,00,00,10,10,00,10,00,00,00,00
10,00,00,00,00,00,00,00,00,10,00,00,00,00,00,10,10,10,00,00,00,00,00,00,00,10,10,00,00,10,10,10,10,00,00,00,00,00,00,00
